hhId,income,age,region1,region2,region3,min
487,3344.93560690727,18.8338501340508,0,0,1,1.87339720063159
488,3097.18397659497,29.5008734239001,0,0,1,1.27604188859544
489,2607.18174489737,34.3687177432797,0,0,1,1.46330414342059
490,3730.78346271457,62.0122391693437,0,0,1,0
491,1143.83947240337,36.379584158475,0,1,0,1.23889990417651
492,2155.48770674252,15.4646480923403,0,1,0,0
493,3360.345434251,46.5448253962628,0,1,0,1.89139983481341
494,1169.68369035103,28.6574561353232,0,0,1,0.965230677708106
495,3110.50559014968,40.7736242710214,1,0,0,0
496,3082.37158485082,58.2328796937568,0,1,0,0
497,3200.06409516991,49.7259380186461,0,1,0,0
498,3213.02433254154,61.4351181487528,0,0,1,0
499,3171.60977964046,58.738517506237,0,0,1,0
500,1219.50285644611,38.2240182314101,0,1,0,0
501,3874.3397881412,53.3585879872553,0,0,1,1.99772339419856
502,1533.18129934292,49.3948152039202,1,0,0,2.26125840763524
503,3786.89381464615,46.562337228707,0,0,1,1.64198298366217
504,2184.52828184153,62.2918186549202,1,0,0,0
505,1744.77319308816,35.4781843494563,0,1,0,0
506,1396.66357520356,23.690310555307,0,1,0,0
507,3967.33413637705,50.823356838623,0,0,1,0
508,2071.1899385794,29.4811123977929,0,1,0,1.31553904133701
509,3858.45683659802,15.9762372242025,0,0,1,0
510,3652.27752401657,42.1282911314195,0,0,1,0
511,3350.76870041932,25.1458746543867,0,1,0,0
512,1779.11411102422,44.0871120674661,0,0,1,0
513,1339.72876864154,39.5739763488324,0,0,1,1.67004690095438
514,3780.61573539995,48.2023783932226,0,1,0,0
515,3836.31102611684,29.6381535098879,0,0,1,1.83614341469876
516,1246.13208852493,40.1520131875662,0,1,0,0
517,3440.95226455912,62.4203278988025,0,0,1,1.58227783005965
518,3020.99751152943,62.5828127142705,0,1,0,0
519,2588.1360296858,35.8398978752215,0,1,0,3.19402591482367
520,1958.18028738459,22.5421086729821,0,0,1,0
521,1141.32235831105,58.4362477446972,0,1,0,0
522,1686.9846231704,63.6919020252656,0,1,0,0
523,1767.57609146766,63.4585481286688,0,0,1,0.989555416771851
524,1714.45095493801,53.4972663354071,0,1,0,0
525,2953.80138261105,17.9719642300876,0,1,0,0
526,2134.86534440902,49.4266085063898,0,1,0,0
527,1745.66148750191,46.6895090455077,0,0,1,1.48953349723096
528,1864.02014983297,51.0645710593479,0,1,0,1.46522561239933
529,3679.9228464844,37.1610917058261,0,1,0,0
530,2324.77154182804,17.6651158600055,0,1,0,0
531,2729.43573563006,58.3081852403577,0,0,1,0
532,3939.58656649647,23.6338112996275,0,0,1,0
533,2977.95306062426,31.133021932767,0,1,0,2.37148152136746
534,1965.47422045566,48.0573088674643,1,0,0,0
535,3661.58840501735,33.7525672756464,1,0,0,0
536,2515.33319943684,45.041977626877,0,1,0,1.57204823448021
537,2148.10037127604,39.2280361053088,0,0,1,0.798289207660967
538,3105.20930076119,34.4078544985692,0,1,0,2.33528062529362
539,1993.60714403775,31.2730618430298,0,0,1,1.6312311114744
540,2356.05039432632,57.133273410041,0,1,0,0
541,2487.14340794283,56.7319407802783,0,0,1,0
542,2542.93906610864,48.3192385783131,0,1,0,0
543,3131.86576988458,42.8573743363399,0,1,0,2.41069988841372
544,1263.25250827526,41.8245414130184,0,1,0,0
545,3361.90147805699,60.8210039277559,1,0,0,1.78788824655342
546,3578.8743838313,47.2387110225847,0,0,1,1.64371016398608
547,3831.92855857489,16.1678993356037,0,0,1,1.5448769600253
548,1299.1375844519,36.2038545565555,0,1,0,3.35875863856823
549,2573.7472666377,56.0802842282252,0,0,1,0
550,1058.05435907324,18.0016576106876,0,1,0,0
551,3424.66973542254,49.9594797105026,0,1,0,1.91889337021376
552,3807.68105258409,25.9392372076129,0,1,0,0
553,3911.05659107395,64.7146581100355,0,0,1,0
554,3722.23112733317,48.00943152619,0,1,0,2.03060298938202
555,2055.17542704134,54.9450721146032,1,0,0,0
556,3772.20296787553,28.6351858259348,0,0,1,0
557,2119.10050897227,16.0363793488258,0,0,1,1.51757279993252
558,1774.13585874163,63.6474234348599,1,0,0,1.33054229063383
559,3825.43942956538,19.5954360906842,0,1,0,2.8716916703929
560,2278.01921809824,33.8184986646587,0,1,0,0
561,2957.15633714462,53.1388435524102,0,1,0,3.02540661760133
562,3561.81984353792,36.2895687291625,0,0,1,1.52516736885183
563,3950.74686383934,38.6102827868493,0,1,0,0
564,3545.45884241992,16.2475929383046,0,1,0,0
565,1117.05918545534,43.1286344764339,0,1,0,1.81964257255719
566,2265.07341980313,32.9075124563165,0,1,0,1.67785661666014
567,2108.6959464047,24.6777894846056,0,1,0,2.62551532026385
568,1024.44747606357,48.4878309288104,0,0,1,0
569,1245.85917303766,21.2625633635527,0,1,0,0
570,2144.40240210238,37.7843417078538,1,0,0,1.60332249993194
571,3443.30011683891,24.0157894386463,0,0,1,1.98119337441184
572,1354.88645418098,16.036794549898,0,1,0,0
573,1047.70385631745,48.8132484851882,0,1,0,2.07781648781662
574,3993.72258385804,25.2705058295811,0,1,0,4.11343775871909
575,2906.45646606767,32.2332998740115,0,0,1,1.28270783535631
576,1883.75354180194,32.9138747163021,0,0,1,1.68114731238799
577,1470.77641205316,39.6953099221289,0,1,0,0
578,3025.85262639471,24.3431295543035,0,1,0,0
579,1029.38091810596,43.2541446616273,1,0,0,1.66159761473305
580,2806.43885743983,26.6693400797937,1,0,0,0
581,2981.43786130212,47.5518923461281,0,0,1,0
582,2023.91118514893,62.0564568353542,0,1,0,0
583,2298.60291001731,51.971694596716,0,1,0,0
584,2482.10697614094,56.5805108960059,0,1,0,0
585,3216.35410530557,64.2390082184591,0,1,0,1.23162802850343
586,1312.65444915482,19.5418145411847,0,1,0,0
587,3160.0158296011,38.2861947516847,0,0,1,0
588,2201.6332464616,61.0773839405578,0,1,0,2.67178504149808
589,2574.05115281302,53.2413460527402,0,1,0,0
590,1382.9918105639,52.3499582827164,0,0,1,0
591,2537.74096477325,27.8523305814894,0,1,0,3.29107564346538
592,3459.50995528012,33.5872124829738,0,1,0,1.89513920615545
593,1178.19596678499,21.0067016404736,0,0,1,1.6814113152932
594,1779.5309792195,53.414879577377,0,1,0,1.4524821275223
595,3631.67118244301,26.7012193699331,0,0,1,0
596,2524.73267479586,47.2606987308,0,0,1,0
597,3533.13941084111,41.4011270316736,0,1,0,2.23066112001342
598,3601.10888290611,26.7164415354286,0,0,1,1.48095339157004
599,3565.23803648056,52.2236964759982,0,0,1,1.47700537612901
600,3793.73123830255,63.0878977413163,1,0,0,0
601,2303.26851608827,27.4325378026187,0,1,0,2.24713093196858
602,2082.25021410817,15.5398391930997,1,0,0,0
603,2904.97604540488,32.981977556152,0,1,0,2.71326706912687
604,2499.25672405716,26.0448943325174,0,0,1,0
605,2163.37334483456,59.6759451961394,1,0,0,1.43500247385827
606,2470.85942659415,37.1892977761212,0,1,0,2.49625906689023
607,1977.26120046709,18.4687312310535,1,0,0,0
608,3933.75016133587,20.1651352250528,0,0,1,1.95852356310895
609,2228.17498338504,50.9853162447724,0,1,0,0
610,1874.26640479542,31.7858542265868,0,1,0,0
611,3486.98620570517,31.7309080353887,0,1,0,2.35188786082892
612,1873.41951728603,27.4680904277637,0,1,0,0
613,1298.97075542442,53.1135793112845,0,1,0,0
614,3311.75766296002,64.123301611967,0,0,1,1.53133580705035
615,1993.72496281644,32.5921435494586,0,1,0,2.64110370750458
616,2918.00738473859,38.5369983154951,0,1,0,0
617,3457.22344849768,22.7956997193098,0,1,0,0
618,2394.9416196323,19.579856357,0,1,0,3.51114333074411
619,1113.30977290965,62.1384519518761,0,1,0,0
620,3595.95226572057,53.5382419376305,0,1,0,0
621,2106.77828892642,28.0543811149949,0,0,1,1.09296505134101
622,2127.58522371674,19.4696632717609,0,0,1,0
623,1299.53636839473,43.7816777871646,0,1,0,0
624,3832.07279610938,33.1078860115827,0,1,0,0
625,3915.1481078763,20.981161329772,1,0,0,2.45105572052098
626,2780.08506937615,16.8705764877832,1,0,0,2.48387893618766
627,1135.09941638673,32.2427070321822,0,0,1,0.98419011154189
628,1960.16162297741,44.0598197189941,0,1,0,0
629,1262.07110274913,33.6992442223702,0,0,1,0
630,1661.22021866832,63.709952881562,0,0,1,0
631,3216.14081880969,46.8155277049068,0,1,0,2.05958931288719
632,3230.46217359088,21.1332089952155,1,0,0,1.91371995060139
633,2358.18823247568,18.5792242820084,0,1,0,2.56982790278101
634,1015.65197186972,44.1195866719831,1,0,0,0
635,3078.5758739796,17.4147127628729,0,1,0,0
636,2618.32989918914,58.1404877891133,0,1,0,0
637,2512.94387991762,31.1492673910552,0,1,0,0
638,3051.67911446466,40.8956522512967,0,0,1,0
639,2871.8362434881,60.8169770416908,0,1,0,2.54768205530536
640,1593.08507421079,64.0092730087454,0,1,0,0
641,1888.47801434988,40.0579467889686,1,0,0,0
642,3086.98820861201,45.2079535980256,0,1,0,2.07030944319797
643,1878.34563965743,46.7763478021981,0,1,0,1.82363489524416
644,2569.24728373096,29.2899385829119,0,1,0,1.73352267216722
645,3938.15328728831,46.3574625755994,0,0,1,1.2929685021686
646,3250.01599605989,39.9403533133478,1,0,0,0
647,1652.33936206516,35.5259136566219,0,0,1,0.630622068649135
648,2653.85718040444,36.234702814744,0,0,1,1.79698634612346
649,1683.55641226948,21.0771631323773,0,1,0,3.05542610402036
650,3262.97038647334,29.134556993091,0,0,1,2.13065084504292
651,2571.08139380062,35.0536080665644,0,1,0,0
652,3145.3034595332,37.4068376738717,0,0,1,0
653,2124.6058435384,54.2070333337067,0,0,1,1.23781873887587
654,3344.03756338312,27.0387748790093,1,0,0,0
655,2264.96881887363,62.74850602802,0,0,1,0
656,1669.128293627,40.1382881569453,0,0,1,1.46509535295985
657,1960.34675259983,29.4154085701578,0,0,1,0
658,3073.09677545068,36.064116684874,0,1,0,0
659,3567.07252415682,55.1439440141865,0,0,1,0
660,2821.67882915063,22.3287323060181,0,1,0,3.26105301528756
661,3690.0193150269,25.5700123584114,0,1,0,2.543217447188
662,1442.49756914773,20.5290465728891,0,1,0,0
663,2696.54442968228,51.3521937691542,0,0,1,1.44673970869035
664,2232.20234807002,22.4066024244449,1,0,0,1.98455351448716
665,1393.2655171032,44.986706753464,0,0,1,1.36737797607655
666,1131.12748839201,15.1778819056713,0,1,0,4.81031021291641
667,3012.90122981611,26.6828772830261,0,0,1,1.9116105387218
668,3110.07374493468,40.9456522223227,1,0,0,1.82878702575018
669,2394.3327099938,51.7695972788052,0,0,1,1.31227398513674
670,1952.52432560493,18.5124128013882,0,0,1,0
671,3455.10111656186,34.24465798637,0,1,0,2.41354201115345
672,3404.48414909405,44.2550552566793,0,1,0,0
673,3887.94675443539,36.9375195380559,0,0,1,1.35724290788804
674,2237.31895221028,34.6234422460298,1,0,0,1.42184656959196
675,3257.73302865432,19.9469296423357,0,0,1,1.32370669624068
676,3902.78693930752,33.183984197553,0,0,1,1.28511426281737
677,3055.43779296317,15.8879253296577,0,0,1,2.00612619849718
678,3254.31361087555,43.8399630130874,0,0,1,1.08699457863733
679,1745.5836065505,26.2776345790512,0,0,1,0.934759912097773
680,3933.05834037843,32.4459927936884,0,1,0,1.73943136603736
681,3037.26745726181,63.2887754237849,0,1,0,2.27835419157352
682,3899.40905441112,36.8101405782864,0,1,0,2.23658834152647
683,2991.89262348277,23.9272658572359,0,1,0,1.71528477655703
684,1110.59314993433,45.9797827873246,1,0,0,1.70978857816847
685,3748.75982888177,16.7840554659408,0,1,0,0
686,3416.32982521139,49.0118893064293,0,1,0,0
687,2568.18928416652,57.0880186006683,0,0,1,0
688,3269.88110200553,38.8827961517187,0,1,0,0
689,1929.74693880969,49.4465491694909,1,0,0,1.96434931239869
690,1342.46887774415,53.9107306995484,0,0,1,0
691,1086.27168727254,16.4666442356652,0,1,0,0
692,3362.91058928479,20.3824628984837,0,1,0,2.34493877339284
693,3890.25866163751,61.1334080345641,0,0,1,1.25103878788337
694,1768.25784427924,19.529171039945,0,1,0,3.39931627185299
695,2937.89008733951,21.5207493952823,0,0,1,1.74602703231765
696,2687.96682077604,37.5541750476578,0,0,1,1.07565139100599
697,1181.73687374926,31.6964802768136,0,1,0,0
698,1962.90853816464,28.0257256479122,0,0,1,1.76912304373807
699,2699.07911367352,32.8481017604082,0,1,0,0
700,3549.2154253891,38.3839555576628,0,0,1,1.36874469389584
701,2102.15414739687,28.3646090094154,1,0,0,0
702,1888.33877476784,59.2511577936241,0,0,1,0
703,1109.82252272317,34.6076869291093,0,1,0,0
704,1497.33549655725,29.7780687290679,0,1,0,0
705,3294.18014410851,44.9954317587187,0,0,1,1.2505065875258
706,1966.06140032325,60.7399896122146,0,0,1,1.94801405831883
707,2082.34836101617,50.0778202954638,0,1,0,0
708,3606.17013016877,35.0206746513941,0,1,0,2.33142000073046
709,3212.76478936716,38.1591858527428,0,1,0,1.48823204356675
710,2981.6104846738,53.1372799674185,0,0,1,0
711,2457.71353844452,50.2941594557843,0,1,0,1.84139270688285
712,3406.43710216101,62.6492988121297,0,1,0,2.00559760757183
713,1574.09870088597,60.568970855622,0,0,1,0
714,1535.55764183916,28.11120188442,0,1,0,0
715,3132.60555441074,31.2458373286887,0,0,1,2.27239867946518
716,1385.30533817687,40.8623785335403,1,0,0,0
717,1840.29499666958,17.7076889520925,1,0,0,0
718,1143.28736277393,18.3535361088976,0,1,0,0
719,2603.40199654254,64.4566866388896,0,0,1,0
720,2942.74156724564,53.4855257240556,0,1,0,0
721,2486.99634668609,15.8863223926768,0,0,1,0
722,2225.9719083896,24.4778963526517,0,1,0,0
723,1274.58321237262,62.0166733628051,0,1,0,0
724,3536.06828850876,53.0560869329393,0,1,0,1.76801713156966
725,1443.67454502997,20.1255025610975,0,0,1,1.67304751696233
726,2475.83626380044,48.8094066898372,0,1,0,0
727,2677.6112901212,49.7537592931495,0,1,0,3.03406711061396
728,2855.7521335619,49.4675641817691,0,1,0,0
729,2401.98786254245,16.2916038652222,1,0,0,0
730,3423.44641645755,35.7674820483449,0,1,0,0
731,2388.07430858325,55.3078864697649,0,1,0,2.34250694639418
732,1311.43078866239,47.9027326595881,0,1,0,0
733,2677.98353723358,44.1910680413754,1,0,0,0
734,1236.82293695327,38.4157721914453,0,1,0,2.85604840788016
735,3631.16742816798,42.9184662104246,0,1,0,2.2673549468103
736,3972.6154212443,56.5503163048496,0,1,0,0
737,3846.3413714174,21.0796173505947,0,1,0,2.8464882245431
738,2443.7278383999,52.8695852410628,0,0,1,0
739,3112.18698471713,18.4580348652389,0,1,0,3.19040639221299
740,2686.58164400545,52.2659364616601,0,1,0,0
741,3169.86487874101,44.5308286423479,0,1,0,0
742,1432.80653272854,29.7215512392759,0,1,0,0
743,2171.31143684288,60.0963711496355,0,1,0,0
744,3985.19636646155,22.2145092056151,0,0,1,2.47184303679379
745,3083.23680833982,51.983434469757,0,0,1,2.12577721513987
746,3566.5322833373,47.0667184090232,0,0,1,0
747,1816.99771106599,20.5461341176958,0,0,1,0
748,1987.56687006171,45.7694953370473,0,0,1,0
749,1579.40383793341,18.0738851097601,0,0,1,1.86622583632671
750,3525.79492981761,28.2385797483753,0,1,0,0
751,3889.17029186764,40.9306637492327,0,1,0,1.95747945637625
752,3360.79108602763,19.4263947050204,0,1,0,2.91692658412682
753,3328.15595989,57.0835272597453,0,1,0,0
754,3044.39377769706,50.3327739264041,0,1,0,0
755,3166.42276543739,21.5793850842016,0,0,1,1.47880035366478
756,2006.84348963148,50.0448640653084,0,1,0,0
757,2414.56255421043,29.1711425729744,0,1,0,0
758,1516.81293064695,47.1735636161618,0,0,1,0
759,2362.34352317686,19.8717898407709,0,1,0,2.02713572103114
760,2203.92900741362,51.4938789978946,0,0,1,1.24972981510405
761,2035.033743652,62.0537555075453,0,1,0,0
762,2283.93664323067,46.8411162915658,0,0,1,0
763,2026.02534687056,27.0021665013248,0,0,1,0
764,2895.07045543054,42.4057410250958,0,0,1,1.13486086730072
765,3140.99332489926,44.2576751767281,0,1,0,0
766,3262.01115959532,30.1823547537789,0,1,0,2.37444304861345
767,1340.92528669967,55.5391796915078,0,0,1,0
768,3627.36684228634,36.2602321071668,0,1,0,3.36810019465713
769,1044.36719137264,49.0389772181918,0,0,1,0
770,2091.36351156482,56.2869382432967,0,0,1,1.71463588720373
771,3080.96843805239,63.8879806044932,0,0,1,1.54071751304352
772,2046.47640278322,56.2912041671887,1,0,0,2.12244060444907
773,2181.85626249929,63.1793341449246,0,1,0,0
774,2161.97380475858,28.17989790053,0,0,1,0
775,2033.34941382337,27.6611725342463,0,1,0,0
776,1734.95305003951,50.2789602539831,0,0,1,0
777,2488.39318024502,58.4084695785733,0,1,0,2.13214308585247
778,2030.21156929665,36.3003041864573,0,1,0,0
779,1004.37276937279,52.5867344728002,0,1,0,0
780,1042.40995111598,50.4651642297975,0,1,0,0
781,2458.23817079409,57.4946028764637,0,1,0,0
782,1492.58636813858,37.2867754685791,0,0,1,0
783,3620.53914759735,39.0422450562358,0,0,1,0
784,3089.41928575897,18.0620334607622,0,1,0,4.23733320281501
785,1680.2338547959,63.0124867797922,0,1,0,2.10258946780925
786,2595.92076272889,60.4062674092846,0,0,1,1.30122619564819
787,1359.72758680346,37.883423426196,0,1,0,0
788,1684.94247507929,18.4832310863479,1,0,0,0
789,3457.6572534229,18.3487180467692,0,1,0,4.36674667948255
790,3995.86265954199,61.6078533087874,1,0,0,0
791,1512.68190662072,34.5422011302801,0,1,0,0
792,1466.50948454454,30.4540078263095,0,1,0,0
793,1587.41462681214,28.5265271236037,0,0,1,1.00672588291716
794,3635.99849578233,59.6561351024453,0,1,0,0
795,1066.24988952261,62.8638023780699,0,1,0,0
796,3949.98486074905,45.384640514408,0,1,0,0
797,3722.65930199876,24.1210824334591,0,1,0,0
798,1949.23029026802,50.9268810340016,0,0,1,0
799,1183.70323604947,58.6869162359727,0,1,0,0
800,2897.8563134664,22.5994655895419,0,1,0,2.38603079871666
801,2765.92419613968,56.3041474151141,0,1,0,0
802,1669.41305595936,46.6817899613259,0,1,0,1.58153941695583
803,3262.05151155849,62.0738581463409,0,0,1,0
804,1952.65881806812,21.1844646777902,0,1,0,3.03628497072527
805,2921.59877288595,29.9268452586577,1,0,0,2.42799007625537
806,3106.81621408372,38.7018938320819,0,0,1,0
807,1797.58551153911,39.3295024539268,1,0,0,0
808,3214.75456473459,43.408340260269,1,0,0,0
809,1797.715270615,57.1502453810966,1,0,0,1.50036864382275
810,1940.64230221634,30.4830905469243,0,1,0,0
811,2435.87680234259,29.2022123421294,0,0,1,1.52757792063323
812,2631.6007608428,16.7532302876321,0,0,1,0
813,2931.89182324522,31.3852880750117,0,0,1,1.37501955481414
814,2026.12033363592,42.5264397807725,0,1,0,0
815,1810.54763376787,62.7658474413215,1,0,0,0
816,3927.96466245414,42.9663080879302,0,0,1,1.08878508282029
817,3083.40379727878,61.2583165527061,0,0,1,1.36314953320931
818,3182.382412199,23.4615981627368,0,1,0,0
819,2346.20397028461,48.0375016359683,0,1,0,0
820,2528.31866109107,37.6489000828242,0,0,1,1.56619295451578
821,3844.51935842069,55.0269048442954,0,0,1,0
822,2780.83328207644,41.949284450046,1,0,0,2.23333291719349
823,1930.09246790458,18.2255178821512,0,0,1,0
824,3176.22705675788,38.0723477393827,0,1,0,3.09798872527046
825,2429.55261100046,32.2446352516186,0,1,0,0
826,1398.35674795487,46.5514342000981,0,1,0,0.966974898186462
827,3907.91528364434,33.0251828588654,0,1,0,0
828,1630.62422360836,20.4817451615161,0,0,1,0
829,2340.09752520331,28.5636875199625,0,1,0,2.16996834596603
830,3030.1807717185,50.0019676358231,0,0,1,1.32997322663697
831,2545.49443963773,64.47090917654,0,0,1,2.48988300937226
832,1735.92642911123,61.1555819471583,0,0,1,0
833,1033.10995643236,59.3171857267176,0,0,1,0
834,2531.02702840138,23.0560123468237,0,0,1,0
835,3863.72502072746,25.1920550624486,0,1,0,0
836,3292.94062434901,34.3460723890864,0,0,1,1.9751736318255
837,1737.3246508829,27.5483366319418,0,0,1,1.31507208314359
838,2043.30067814248,38.2181363934546,0,1,0,1.98218731340421
839,1019.88670695761,30.7216085647554,0,1,0,0
840,2316.29242563153,28.008456310392,0,0,1,1.49272374507493
841,1601.66253877391,47.5496569660946,0,0,1,1.50419220709791
842,2974.06769471093,40.1227555428683,0,0,1,1.24702064637131
843,2092.9174526403,22.5380116216502,0,0,1,1.28086628612619
844,2742.1329400498,64.0260714023582,1,0,0,0
845,2289.50385731189,42.1864009644699,0,0,1,0
846,2466.54431060682,40.833821426744,0,1,0,0
847,3915.49795194298,42.6816528030142,1,0,0,1.56572810174244
848,1616.88798823114,28.3523344680843,0,1,0,2.68885669457696
849,3555.80899577386,56.001283414849,0,0,1,1.26313408496243
850,3432.40045765094,45.4987040715391,0,0,1,0
851,2628.37148359338,47.0280042197842,0,0,1,1.01658851574475
852,2247.25310940378,46.9567428091919,0,1,0,1.95446189591213
853,1152.31230713281,64.3154599518552,0,0,1,0
854,2163.34886243794,62.1128438570091,0,0,1,1.56444210086591
855,3474.7320372648,60.8119780495344,0,0,1,1.0099641693825
856,3787.66754792351,58.8904811624119,0,1,0,0
857,1241.85617549139,61.2275150063181,0,1,0,0
858,2041.5995306441,40.4034884548176,0,1,0,1.49084832464857
859,1070.41938317783,40.741921757691,0,1,0,1.53242682045454
860,1479.80200042271,50.0177805634638,0,0,1,0
861,3813.9831096533,60.9890619736403,0,0,1,0
862,1642.99046763402,25.93123569719,0,1,0,2.36373404074003
863,1412.08927813904,20.3874755809429,0,1,0,0
864,1717.76797799114,37.6798617173902,0,1,0,0
865,1440.34238872215,25.0233406635874,0,0,1,1.79994417272739
866,1394.13586762841,16.211475689656,0,1,0,2.23300177095918
867,2730.48164386359,32.9633917254507,0,0,1,0
868,3623.37657271549,37.2299081143959,0,0,1,0
869,3305.80434024709,56.1188598687906,0,1,0,0
870,1713.17508942398,25.6306755245417,0,1,0,0
871,3772.84562266312,60.1052975310343,0,1,0,0
872,3398.05295722068,32.1383272505738,0,1,0,0
873,1509.75288484893,58.1406253445311,0,0,1,1.35493727109468
874,2574.07696702076,35.9558898835264,1,0,0,0
875,3307.33522049936,44.1509478430766,0,1,0,0
876,3838.22068124167,54.2577040286807,0,0,1,1.2803685488107
877,2889.77441130557,47.7251172720099,0,0,1,1.14798550286137
878,1948.26169861442,32.2703820030743,1,0,0,0
879,2918.18547969908,17.0018821514932,0,0,1,1.20676641267782
880,3463.82607481118,23.273543239554,1,0,0,2.52093416066859
881,1571.15032986881,34.4823728586781,0,1,0,0
882,2544.70956981315,58.1410919935762,0,0,1,0
883,2640.66495539156,53.1727353639027,0,0,1,0.873623605950673
884,3862.27823155506,41.1633869620999,0,1,0,1.91824831147697
885,2786.04988798415,22.0649949292882,0,0,1,0
886,1118.58076979226,25.7326101271061,0,0,1,0
887,1457.34946300878,50.6977200162789,0,1,0,0
888,3523.48341150183,60.7704281017703,1,0,0,0
889,3003.67208814394,22.9423329297123,0,1,0,2.98001862192538
890,2696.80079358536,57.6041282263168,0,0,1,0
891,1441.17351030582,47.4618106419468,0,0,1,0
892,1141.64023561966,37.7446508184607,0,1,0,1.06293002286845
893,2625.79863094583,20.0317486945956,0,1,0,0
894,1401.33425252614,19.6573081386784,1,0,0,1.95611934036273
895,1500.37129921574,58.2818908817502,0,1,0,1.09297464416874
896,1531.03997171128,52.42436154643,0,0,1,0.733511337958414
897,1578.12987100391,28.1296690028767,0,1,0,2.00502817586197
898,3031.18798752553,17.3701224898203,1,0,0,3.24789931304982
899,2501.46921766124,44.2780788599055,0,0,1,0
900,1010.46229532992,29.5935001882209,0,1,0,2.45014754598548
901,3386.70266020053,17.7761753376838,0,1,0,2.65409211670466
902,2248.40772971713,41.8478924348442,0,1,0,1.76943152187727
903,1339.69000763235,31.1409205200153,0,0,1,1.69365676260399
904,3098.2378015022,23.1962997625181,0,0,1,0
905,3399.6358392722,20.4730104476713,0,0,1,1.18149476889743
906,2961.91017484937,63.3188823488063,0,1,0,0
907,2376.2298259236,28.8722563964184,0,0,1,1.16313428907171
908,3328.04112796582,33.5344365001735,0,1,0,0
909,1756.76775871066,45.6827223270818,0,0,1,1.06929046457339
910,3396.05657569614,21.5907920222175,0,1,0,6.22397356782323
911,2060.61588516621,18.3848927943566,0,1,0,2.62355449530671
912,2684.26032548543,55.1504806129175,0,1,0,0
913,2161.42896942082,54.8978987334952,1,0,0,1.27221809982912
914,2283.99647142465,40.278776862595,1,0,0,1.37807522800038
915,3532.23602510705,15.8702097429066,0,1,0,4.47565792915092
916,2163.7217698781,30.0197545185465,0,1,0,1.74390286684748
917,3671.18017906499,41.7448439687186,0,0,1,1.47127755360005
918,3224.62165656366,48.1217776416475,0,1,0,0
919,2569.27667649803,45.3956200743818,0,1,0,1.51136541569521
920,1596.52757836317,45.9349459695116,0,1,0,1.36186867524793
921,1597.53306314785,15.3780328779676,0,1,0,0
922,2479.79314933336,46.0896888625093,0,1,0,0
923,3494.6394538349,38.6163499153287,0,0,1,1.1535976336413
924,3137.69502576598,18.854496849236,0,1,0,0
925,3257.53070372914,20.8407827496492,1,0,0,2.33683954603346
926,3936.03503687559,61.1027449021407,0,1,0,2.00635889697907
927,1288.78706416815,32.3695032746913,0,1,0,0
928,3363.4300707517,38.4521913639672,0,0,1,0
929,1830.51327235023,40.4893450503042,0,0,1,1.37433614934987
930,1683.42458901909,52.4737699298927,0,1,0,1.66419482929584
931,2600.52426607957,56.9237535668676,0,0,1,0
932,3552.58136627903,18.6340621400289,0,1,0,0
933,1044.3829258613,50.1771329711097,0,0,1,0
934,3362.36122112794,60.6362847701609,0,1,0,0
935,3098.38284300975,18.3535795970506,0,0,1,0
936,3455.20019364443,54.6694918460582,0,1,0,0
937,1709.98009553616,28.837113633689,0,0,1,0
938,1350.37036899539,41.8240341143548,0,0,1,0.963973127178638
939,2099.36175055398,51.2361750214975,0,0,1,0.807089486901076
940,3008.60550629156,37.573765839238,0,1,0,2.12431929492339
941,2014.60862169063,34.6538300616196,0,0,1,0
942,2108.47440006603,58.8491561248097,1,0,0,1.57166290735973
943,3195.90068619676,63.5995857918788,0,1,0,0
944,1575.3075836748,50.1951350862156,0,1,0,0
945,2026.17282991994,37.8416922600212,0,1,0,0.97373548359423
946,1670.61826864207,24.2331780054133,0,1,0,3.82720632131625
947,3939.46530831811,46.2639569762066,0,1,0,0
948,2843.8891828777,30.5308726030929,1,0,0,1.60906688205249
949,2664.24918396626,45.1558614051412,0,1,0,1.38959342159365
950,1403.82307040662,42.5320368607544,0,1,0,0
951,3419.97419928871,58.3510575125798,0,1,0,0
952,2650.4936366896,48.3108325730762,0,1,0,1.81570976667372
953,3756.34167803238,27.7597654046009,0,1,0,0
954,1684.23786066017,45.491199162417,0,1,0,0
955,3649.23641857781,44.1705260248944,0,1,0,2.01094457636997
956,3931.9277768551,44.4985715520941,0,1,0,1.70708415824513
957,2757.67554643408,33.8954532928755,0,0,1,0
958,1423.99135673737,52.1556725318834,0,1,0,0
959,1866.07349438846,59.4222164329621,0,1,0,1.40705956601295
960,2173.66101463802,48.0812948859671,0,1,0,2.2149619712497
961,1507.73724648634,24.1683680062735,0,1,0,2.24532438120076
962,3944.09930213261,34.1364842512678,1,0,0,1.72292628620901
963,2014.1065144192,47.1015324855329,1,0,0,0
964,3264.93321735423,32.594689150723,0,1,0,2.78768845863673
965,3527.60417599537,44.76758508767,0,1,0,1.73145101534299
966,3804.61504192855,57.6328230572241,0,0,1,0
967,1885.1530769188,39.9038932990925,1,0,0,1.7809243612656
968,2700.04064095686,18.8826529429637,0,0,1,1.91282857544659
969,2522.624328864,58.8112607555441,0,1,0,0
970,2439.5570058698,39.6750276297958,0,1,0,0
971,3496.2112377367,63.0721240928602,0,1,0,1.28299599334316
